timestamp,node_id,actual,predicted,error,absolute_error,squared_error
2026-05-06 02:31:51,Node_A,1009.75,1009.6833333333333,-0.06666666666671972,0.06666666666671972,0.004444444444451519
2026-05-06 02:31:51,Node_C,1009.53,1009.8700000000001,0.3400000000001455,0.3400000000001455,0.11560000000009896
2026-05-06 02:31:51,Node_D,1009.99,1009.6033333333334,-0.38666666666665606,0.38666666666665606,0.1495111111111029
2026-05-06 02:31:56,Node_A,1009.6,1009.8383333333333,0.23833333333323026,0.23833333333323026,0.056802777777728644
2026-05-06 02:31:56,Node_C,1009.79,1009.7674999999998,-0.022500000000150067,0.022500000000150067,0.000506250000006753
2026-05-06 02:31:56,Node_D,1009.935,1009.7266666666666,-0.20833333333337123,0.20833333333337123,0.04340277777779357
2026-05-06 02:32:01,Node_B,1009.7,1009.8222222222222,0.12222222222214896,0.12222222222214896,0.014938271604920362
2026-05-06 02:32:01,Node_C,1009.78,1009.7955555555556,0.015555555555579303,0.015555555555579303,0.00024197530864271413
2026-05-06 02:32:01,Node_D,1009.8433333333332,1009.74,-0.10333333333323935,0.10333333333323935,0.010677777777758355
2026-05-06 02:32:06,Node_A,1009.6133333333332,1009.745,0.1316666666667743,0.1316666666667743,0.017336111111139453
2026-05-06 02:32:06,Node_B,1009.795,1009.6733333333333,-0.1216666666666697,0.1216666666666697,0.014802777777778515
2026-05-06 02:32:06,Node_C,1009.71,1009.6903333333332,-0.01966666666680794,0.01966666666680794,0.0003867777777833346
2026-05-06 02:32:06,Node_D,1009.715,1009.7246666666666,0.009666666666589663,0.009666666666589663,9.34444444429557e-05
2026-05-06 02:32:11,Node_A,1009.59,1009.7975999999998,0.20759999999972933,0.20759999999972933,0.043097759999887617
2026-05-06 02:32:11,Node_B,1009.79,1009.6904000000001,-0.09959999999989577,0.09959999999989577,0.009920159999979238
2026-05-06 02:32:11,Node_C,1009.848,1009.6787999999999,-0.1692000000000462,0.1692000000000462,0.028628640000015634
2026-05-06 02:32:11,Node_D,1009.712,1009.7731999999999,0.06119999999987158,0.06119999999987158,0.0037454399999842813
2026-05-06 02:32:16,Node_A,1009.744,1009.7727999999998,0.028799999999819192,0.028799999999819192,0.0008294399999895855
2026-05-06 02:32:16,Node_B,1009.77,1009.7255999999999,-0.044400000000109685,0.044400000000109685,0.00197136000000974
2026-05-06 02:32:16,Node_C,1009.836,1009.7123999999999,-0.12360000000012406,0.12360000000012406,0.015276960000030666
2026-05-06 02:32:16,Node_D,1009.652,1009.7911999999999,0.1391999999998461,0.1391999999998461,0.019376639999957156
2026-05-06 02:32:21,Node_A,1009.874,1009.7155999999999,-0.15840000000014243,0.15840000000014243,0.02509056000004512
2026-05-06 02:32:21,Node_B,1009.68,1009.74,0.06000000000005912,0.06000000000005912,0.003600000000007094
2026-05-06 02:32:21,Node_C,1009.828,1009.7103999999999,-0.11760000000003856,0.11760000000003856,0.013829760000009069
2026-05-06 02:32:21,Node_D,1009.562,1009.778,0.21600000000000819,0.21600000000000819,0.046656000000003535
2026-05-06 02:32:26,Node_A,1009.862,1009.7443999999998,-0.11760000000015225,0.11760000000015225,0.01382976000003581
2026-05-06 02:32:26,Node_B,1009.784,1009.7048000000001,-0.07919999999990068,0.07919999999990068,0.006272639999984268
2026-05-06 02:32:26,Node_C,1009.836,1009.6943999999999,-0.14160000000015316,0.14160000000015316,0.020050560000043374
2026-05-06 02:32:26,Node_D,1009.482,1009.8204,0.3383999999999787,0.3383999999999787,0.1145145599999856
2026-05-06 02:32:36,Node_A,1009.716,1009.7308,0.014800000000036562,0.014800000000036562,0.0002190400000010822
2026-05-06 02:32:36,Node_B,1009.696,1009.6992,0.003199999999992542,0.003199999999992542,1.023999999995227e-05
2026-05-06 02:32:36,Node_C,1009.82,1009.6744000000001,-0.14559999999994488,0.14559999999994488,0.02119935999998395
2026-05-06 02:32:36,Node_D,1009.622,1009.7496000000001,0.12760000000014315,0.12760000000014315,0.016281760000036533
2026-05-06 02:32:46,Node_A,1009.468,1009.6683999999999,0.20039999999994507,0.20039999999994507,0.04016015999997798
2026-05-06 02:32:46,Node_B,1009.662,1009.6127999999999,-0.04920000000015534,0.04920000000015534,0.0024206400000152855
2026-05-06 02:32:46,Node_C,1009.636,1009.6179999999999,-0.018000000000029104,0.018000000000029104,0.00032400000000104773
2026-05-06 02:32:46,Node_D,1009.746,1009.6128,-0.133199999999988,0.133199999999988,0.0177422399999968
2026-05-06 02:32:51,Node_A,1009.61,1009.7407999999999,0.13079999999990832,0.13079999999990832,0.017108639999976017
2026-05-06 02:32:51,Node_B,1009.75,1009.726,-0.02400000000000091,0.02400000000000091,0.0005760000000000437
2026-05-06 02:32:51,Node_C,1009.666,1009.7427999999999,0.07679999999982101,0.07679999999982101,0.005898239999972507
2026-05-06 02:32:51,Node_D,1009.872,1009.6884,-0.1835999999999558,0.1835999999999558,0.033708959999983766
2026-05-06 02:33:01,Node_A,1009.6939999999998,1009.6490000000001,-0.0449999999997317,0.0449999999997317,0.002024999999975853
2026-05-06 02:33:01,Node_B,1009.64,1009.6819999999999,0.041999999999916326,0.041999999999916326,0.0017639999999929715
2026-05-06 02:33:01,Node_C,1009.658,1009.6759999999999,0.017999999999915417,0.017999999999915417,0.00032399999999695503
2026-05-06 02:33:06,Node_A,1009.682,1009.7331999999998,0.05119999999976699,0.05119999999976699,0.0026214399999761394
2026-05-06 02:33:06,Node_B,1009.582,1009.8212000000001,0.23920000000009622,0.23920000000009622,0.05721664000004603
2026-05-06 02:33:06,Node_C,1009.754,1009.7868,0.03279999999995198,0.03279999999995198,0.0010758399999968497
2026-05-06 02:33:06,Node_D,1009.994,1009.6708000000001,-0.3231999999999289,0.3231999999999289,0.10445823999995403
2026-05-06 02:33:11,Node_A,1009.69,1009.6910000000001,0.00100000000009004,0.00100000000009004,1.00000000018008e-06
2026-05-06 02:33:11,Node_B,1009.614,1009.716,0.10199999999997544,0.10199999999997544,0.01040399999999499
2026-05-06 02:33:11,Node_C,1009.768,1009.6646666666668,-0.10333333333323935,0.10333333333323935,0.010677777777758355
2026-05-06 02:33:16,Node_A,1009.638,1009.7620000000001,0.12400000000002365,0.12400000000002365,0.015376000000005864
2026-05-06 02:33:16,Node_B,1009.656,1009.7828,0.1268000000000029,0.1268000000000029,0.01607824000000074
2026-05-06 02:33:16,Node_C,1009.786,1009.7567999999999,-0.029200000000059845,0.029200000000059845,0.0008526400000034949
2026-05-06 02:33:16,Node_D,1009.926,1009.7044,-0.2216000000000804,0.2216000000000804,0.04910656000003563
2026-05-06 02:33:21,Node_A,1009.642,1009.7152,0.07319999999992888,0.07319999999992888,0.0053582399999895875
2026-05-06 02:33:21,Node_B,1009.73,1009.7216,-0.008400000000051477,0.008400000000051477,7.056000000086482e-05
2026-05-06 02:33:21,Node_C,1009.636,1009.7404,0.10440000000005512,0.10440000000005512,0.010899360000011508
2026-05-06 02:33:21,Node_D,1009.844,1009.6747999999999,-0.1692000000001599,0.1692000000001599,0.028628640000054106
2026-05-06 02:33:26,Node_A,1009.642,1009.742,0.09999999999990905,0.09999999999990905,0.00999999999998181
2026-05-06 02:33:26,Node_B,1009.79,1009.6899999999999,-0.10000000000002274,0.10000000000002274,0.010000000000004547
2026-05-06 02:33:26,Node_C,1009.698,1009.7084000000001,0.01040000000011787,0.01040000000011787,0.0001081600000024517
2026-05-06 02:33:26,Node_D,1009.734,1009.7235999999999,-0.01040000000011787,0.01040000000011787,0.0001081600000024517
2026-05-06 02:33:31,Node_A,1009.846,1009.7570000000001,-0.08899999999994179,0.08899999999994179,0.00792099999998964
2026-05-06 02:33:31,Node_B,1009.894,1009.7706666666668,-0.12333333333322116,0.12333333333322116,0.015211111111083442
2026-05-06 02:33:31,Node_C,1009.62,1009.8620000000001,0.2420000000000755,0.2420000000000755,0.05856400000003654
2026-05-06 02:33:36,Node_A,1009.996,1009.8293333333334,-0.16666666666662877,0.16666666666662877,0.027777777777765147
2026-05-06 02:33:36,Node_B,1009.854,1009.8879999999999,0.03399999999987813,0.03399999999987813,0.0011559999999917127
2026-05-06 02:33:36,Node_D,1009.78,1009.9013333333332,0.12133333333326846,0.12133333333326846,0.014721777777762034
2026-05-06 02:33:41,Node_A,1009.934,1009.8051999999999,-0.1288000000000693,0.1288000000000693,0.016589440000017854
2026-05-06 02:33:41,Node_B,1009.912,1009.8115999999999,-0.1004000000001497,0.1004000000001497,0.01008016000003006
2026-05-06 02:33:41,Node_C,1009.738,1009.8463999999999,0.10839999999984684,0.10839999999984684,0.011750559999966796
2026-05-06 02:33:41,Node_D,1009.726,1009.8467999999999,0.12079999999991742,0.12079999999991742,0.014592639999980048
2026-05-06 02:33:46,Node_A,1009.94,1009.7792,-0.1608000000001084,0.1608000000001084,0.025856640000034865
2026-05-06 02:33:46,Node_B,1009.798,1009.8195999999999,0.021599999999921238,0.021599999999921238,0.0004665599999965975
2026-05-06 02:33:46,Node_C,1009.794,1009.8204,0.026399999999966894,0.026399999999966894,0.000696959999998252
